Genotype,Color_over,Flowering_begin,Flowering_end,Flowering_full,Flowering_intensity,Fruit_number,Fruit_weight_single,Fruit_weight,Harvest_date,Powdery_mildew,Russet_freq_all,Sample_size,Scab,Trunk_diameter,Trunk_increment,Weight_sample
2848,2.27256744376374,107.525601532892,107.082409571265,98.3417844215676,30.6303290406314,48.8532322605641,123.804498068704,6.44471881473527,238.789797327058,2.77741356352224,43.2002539488785,19.0110381867285,1.48037175664854,41.1289862799494,6.21116912527464,2.61656820037216
2849,1.05642700302263,102.824864286374,101.242988166052,94.0840269299407,27.8837395635207,50.7651707457019,191.309037575062,8.83609293367519,287.075251512819,2.31294245778192,86.2588217611283,18.2764664582566,1.63509687495456,39.4719136736266,5.42681968517756,3.19027238459295
2850,3.15170385135063,105.841234306205,110.308186693131,96.8638369343111,32.2255671215501,51.8838892715684,133.178143154137,6.34747261320474,259.718605704287,2.91370006463371,42.7559253198984,17.4852932584293,1.4432351192899,35.1116843969053,3.89231128991939,2.27385350600427
2855,0.983450282458938,102.473032549719,104.912771525772,96.3357576516604,38.8510518599331,33.2663655153128,144.329886501639,4.44420719428142,229.863049027817,2.70797209196993,95.1049922941225,17.4266496391347,1.18863129426778,31.4656972605738,3.88382129794647,2.40276388966801
2856,3.27638462967811,103.66078343292,101.220205805942,93.353225170002,47.8271309519653,18.6081927380887,227.218103891593,4.45276545080387,263.549366647088,2.64128176064832,35.5987197818145,16.0239427198769,1.63819713211475,32.0906081053455,3.73211179307679,3.50560650755698
286,3.21890328415448,102.450926127687,100.964071882473,94.5853852642785,49.3605095571299,40.6879048122666,119.305090815651,4.55780569966402,215.670440429394,2.30731447307521,39.0309109816539,18.8487159465672,1.16267309448655,34.809450000735,3.89225559841373,2.13389743741087
2862,0.282795515972562,100.352895940168,96.7744978746101,90.6285605360164,40.5432125082595,35.6618206724126,169.040837992267,5.91110593915712,272.802465880334,2.74484431087783,98.0205154964615,19.4176944894339,1.4839593094725,38.8871109975383,5.33722928203568,3.16492121638783
2865,2.7407970996727,104.054044341071,101.581452231833,94.4844486041059,29.4159316146357,47.9931119241169,132.298423003865,6.23330873615978,229.138451647988,1.38572498264606,61.139984791383,19.7304497935937,1.07030501090141,39.2358089548627,5.06292981521527,2.41918640437495
2872,1.17409889623207,105.364006329305,101.890105222771,95.5090661559479,43.9834673733943,41.5510414719889,162.235982543555,6.84540148545866,274.222152422853,2.23650768637239,68.298824967333,18.2126263864748,1.82802824324702,34.9020970969326,4.07529004179049,3.01292933414574
29,2.33503774198611,99.0198775554678,99.2827877897713,93.0755598617263,39.7264667511152,21.8111619826403,141.193976858945,3.12847208268812,208.978393652369,2.30799359162345,43.5261945488918,14.6797178446026,1.36357029022918,25.6211564755566,3.18216885910161,2.04939202825314
290,1.35865229377993,105.731393998046,101.703133325145,95.9289284245517,27.0046148688147,20.5434262050938,244.870802975179,4.87735103866453,241.075004449136,1.97897093043636,63.1742123511935,16.200963392739,1.17305483136788,44.1628568481484,7.08235842873323,3.75943552905424
2902,2.44575560135217,104.497775083026,105.876269823795,97.0302370590237,42.1213501012504,33.9423163653615,227.519080257863,8.00281223884074,261.349137357671,3.3012007830587,58.9321604482916,19.5544455367786,2.07799324004476,34.6554942484358,3.74462222708124,4.37807817610874
2908,1.32867460870157,99.1658800117822,96.5686157684772,91.6048671179422,30.5895977611697,30.9516499202385,151.916884479453,4.18501749990972,194.432592889797,2.07621624275122,49.8632097489923,12.9563255154645,1.45078122160057,34.6918897966939,4.28639194700712,1.63784098360659
2936,0.907116716767183,101.086736204263,97.6732588856737,92.4250683801529,37.7824384085813,36.1538568901768,131.290959945193,4.30261112356979,217.211881785746,3.30332063407423,27.1734107158106,18.5326449633293,1.3427350155128,35.9432230450052,4.34870849043748,2.1126801023196
2971,0.303701658304312,106.002308270344,104.248153324952,95.9927752625018,24.5072498833725,27.6614502355856,153.949260919976,3.90161458535407,272.186849177066,2.5487475855885,91.9720181790697,18.0674636965802,1.08492257750694,33.8907046478088,3.31474796658379,2.64399438804313
2974,0.875293428901426,105.599937486727,100.493912902386,95.1632283058886,26.7414624301629,9.99011543513881,280.31300915191,3.27026666632407,235.601967143549,2.34710110165931,77.9630484794078,12.5621068399911,0.929419672207439,34.9826390530511,4.71184427387882,3.26523530014874
2975,1.56251845632817,105.916809710826,101.937443997435,95.8322195659811,30.0020440221975,38.2528896778345,149.58562081309,5.68649136708453,263.613981660487,2.2473776066567,77.6156699167006,18.7531339558834,1.14981753897668,41.3812938547394,5.18912488456702,2.7414807763872
2979,0.434477458219867,105.855310667919,101.992643081573,94.2269940738419,40.9881709001872,19.8620479173107,168.822287890919,2.99893855046785,271.43230627956,2.00448395931705,63.3307227935937,17.0346125583765,1.38431307392949,29.8534671494751,2.89471522825037,2.63153571087066
2980,1.63659777842082,109.590554739995,106.757494024667,99.5902782237506,26.147118895029,10.136932134449,197.972292483751,2.38570697749985,261.656313367978,2.22647017746957,48.2775454953233,13.3795893236489,1.10333896584284,31.9513176869012,3.93377949244172,2.72776372371565
2990,2.72932307498361,107.311090352695,108.262929407832,99.0933051317385,24.731994026495,32.5809826772555,114.95338595908,3.44109363041736,270.80460745769,2.83834682793733,89.7892194135315,18.4230939202512,0.763379272966613,33.0649322714536,4.09384442331578,2.01519047617965
2992,2.48262286013546,102.696473940875,99.0133329133745,92.7283217139153,36.5959162908594,43.7515905477145,166.08272737241,6.88467965264683,244.036998227614,3.49372481834166,39.3162507191431,18.0893518764285,1.20389755716729,38.9353664555898,5.67769653671716,3.02792481174048
2997,0.831788141410036,102.563597592859,100.010266204153,93.4473019678829,32.8248398147342,53.3845509080419,89.5088469492396,4.06978575815893,286.585283771979,2.65126904195678,28.9352484229439,18.7916322277519,1.13898385282807,37.6961881426687,4.45806478970926,1.5867946081052
30,2.53311124275921,104.807815495017,106.585885724939,96.3334551904349,31.5522786072077,19.8234889381453,258.884948251472,4.93208718877001,225.428150247562,1.69869760346891,74.8875721648878,16.8936809077944,1.03331342237896,31.3448400897797,3.85088324833152,4.14255922059603
301,0.537297349437208,123.205957432936,,,14.0380046628332,27.8135055264243,119.343221585155,3.31973576048292,235.916034515854,1.80954401138782,79.2436338162807,14.6007710677861,1.3097738174913,32.1365878389053,3.49401472893232,1.5905309819595
3010,0.96283605743368,101.096400163353,99.0366980255905,92.1053194659425,29.624865700077,36.9923728022159,173.227047801084,5.85766551255086,267.579486359695,1.9494455728754,78.2320857782524,17.4335042431166,1.3780714544882,31.764642293678,4.29984611917113,2.93747394102452
3013,0.507968222428699,106.680825588279,106.445193659122,99.0139496262572,30.4642698232884,21.0800518195221,189.836527281631,3.77385532319763,278.278808900374,2.10886828150196,85.7060301030416,15.5557540237076,1.04230408516109,32.4247741645058,3.70275071990039,2.37939688428902
3026,1.3816448405913,105.920732375089,104.84394471709,95.1686827522768,31.9353865579396,36.5152598216669,99.6058654052848,3.49802713765537,237.109335540336,2.03521728229822,94.8523102222921,18.45541107363,1.26911421261243,35.2883732734557,4.59867804855016,1.6341104756655
3042,2.72897125514881,102.816156101066,100.85509629973,92.1698856921925,30.6710568717593,27.8471682789447,153.549098659929,4.25890142936743,262.368344524413,3.11053382712795,63.4078676624862,15.8783561346347,1.25720060789371,32.6294003690221,3.69032914277252,2.15599376621556
3062,0.220000134277215,102.51706354696,101.30304886119,94.1344760319021,36.4694582112097,40.3183347078289,115.16545588903,3.80246320181517,211.870688947441,0.949337079402584,8.07255784761197,17.8831855605066,1.49751933526411,33.0063443386693,3.15116684158512,1.99108217364751
308,2.7563200466431,103.772813681433,104.019515799763,93.6072763847298,28.0352070510641,29.5403804732017,147.952906730886,3.89182395681979,219.441550310494,2.13075775179898,19.7783103393928,15.4707168401779,1.22572450540662,29.6212704102348,3.11014814957655,2.30528870245931
3148,2.89266676639114,104.663836545854,99.6101720215023,93.5054222002867,23.0944574215464,17.6787105964736,263.428977003371,5.09507289302643,238.250402674945,2.16765798391656,66.2453455523773,15.3492373844405,1.29550288248828,32.2952752678147,3.89132578141147,4.09490932604952
3160,0.437342518796418,104.098708561176,104.094051554568,96.4999284953615,47.1597032469713,31.9117488236468,133.649023171481,4.18023882672386,256.352008287125,4.37895521190912,53.9598562676465,16.6836043543052,1.21864136041343,31.8054724479854,3.80632961934822,2.0079566873207
317,2.16956872251621,113.134853434374,,,23.1154093182626,35.6434928788019,167.940247605349,5.81306869706574,276.300329018409,2.29027999813717,94.5446786849716,16.2363822282905,1.42601675682008,32.9178845686382,3.90454720315809,2.83754165756913
3170,3.08284545798325,109.888508250314,111.282404798929,102.623225529846,19.7771352221189,18.8442865710177,135.878400852051,1.94232229586922,225.922646262694,3.21380166675147,37.9895159361092,15.36712199721,1.18017818890607,29.909158904728,3.49495199522768,1.82399476091407
3172,1.99936777565374,99.1406751883189,97.8839978947948,90.1168449556783,35.5697366115187,28.2260027829842,157.913462878942,4.24993316083313,212.716600601569,2.29048892963781,42.5786100305965,16.3352225734924,1.50849544378311,29.5641058584204,3.38741863243508,2.55037604269728
3173,2.70734487398752,107.542752793008,107.060792986548,97.3405034474026,15.7092103309191,18.7706030334073,231.389566179703,4.1575886987682,238.547099659178,2.51779404354432,60.6945271788944,15.2025027402671,0.549849584637179,34.0640077168284,4.37777522536131,3.59460100137378
3190,0.210476011499907,103.071749335606,99.720166384474,92.7988171153836,32.9799595251193,57.438443167499,198.25328974646,10.7197261915732,264.04681251265,3.69379913889974,63.9138007423941,19.0914142040367,3.07184572365396,37.2089985669236,4.65058257419253,3.60961484461026
32,3.59264513358771,105.752487465859,104.145716659931,95.3960549700772,37.1929659956216,39.9040383346555,161.62540299318,6.49347871083367,231.532925617481,2.86060024615119,83.6680610466619,18.2857665601566,1.30528405342671,44.0586256558739,6.60893902489296,2.96748955775506
321,2.80722898412431,105.35158564677,102.210030362804,95.7933679279506,33.517992441502,52.2092913399828,153.911235458219,7.19531884457279,276.326477198933,1.36228452017384,81.2385921652468,18.1710920933614,0.762667916897367,30.6690674084401,3.52318894712771,2.5792342835762
323,3.12331194405114,107.427196962268,109.169086235984,100.305918737934,28.540021218672,39.3627857413853,170.396050174886,6.16328054722741,279.182963067661,1.96376173369366,59.7821133585114,17.243801362708,1.78163689963666,31.1396756325684,3.56786813313558,2.85095391967179
324,2.5138432704753,108.746754750075,108.50399985089,100.54747059157,25.8479716320376,30.4252365399928,132.765346399374,3.24926114263439,241.406014993562,1.81798766422159,54.2650455016266,15.170328618054,0.959221484559453,31.3871613246844,3.72424595293888,1.86335517029529
327,3.25295607899518,103.730335334276,100.22339102533,94.7950189849684,45.4921060672084,52.0802135110843,137.739602760733,6.19208730431522,276.517555005643,2.18699082568705,25.2089897023411,17.847202437784,1.13457868850099,28.7615000951067,2.50473015381183,2.15471254496738
33,1.47370625829643,103.837747181058,99.5124780625704,98.8601880227135,30.0816245461352,37.2147178247158,94.4178711814279,3.34315013535069,283.787608043311,1.28379238106502,82.8808356839305,16.8398732112372,1.70092310118112,32.8352761432839,4.35681236876062,1.41935007780177
330,0.294194989474054,104.32306384354,103.10615117851,98.5300217044733,38.9952529372143,41.7829201705938,104.421178754348,4.02791646248693,271.198200061006,2.08134461442619,22.4037669100547,18.7581713581242,1.23946297365088,36.6861372809232,5.98790561583639,1.93592803967486
333,3.89477986530017,106.616736233841,106.094360003785,97.4973800847888,23.934839106771,18.3121010317462,186.030511629907,3.69177583134627,252.504112768905,4.31846834056109,64.7762505422429,14.8835659909817,1.07733110073072,35.0105480155129,5.15019233001208,2.78899721338209
334,3.26801585259685,110.271623112692,108.295541593788,100.291212835362,42.3869304889055,50.4712293925615,240.932178373446,11.6607947939837,276.283437360776,2.91315376809217,21.3931097006489,17.5156059506507,1.46218898497982,39.1997559224217,5.14346965628116,4.46164653670545
338,0.646579817704912,107.442083360228,107.865295457919,97.3421109267009,33.1687946333113,25.0036413883373,150.839232046294,3.42300828921627,273.046306327124,2.2452875850435,64.5438307671233,14.4979091140771,1.16351159408197,30.9108554870925,3.36854493638216,1.87786755685148
34,0.570911041978798,106.307822213763,107.0508465897,96.9855501718354,30.1215757804056,41.0516505892855,230.208811123815,8.76258264269176,238.457451356635,4.78425162229969,71.0068739042213,18.0348287587801,0.938919760980612,39.4052845711995,5.61956370640379,3.72418642506991
345,3.7525247294459,102.292463687236,101.591006639241,94.0287108152541,35.5585525393309,30.3950000954792,102.555076778549,2.7562203978682,212.702926821298,2.03526808024025,64.8318940650152,15.8802561057054,1.23132611077948,32.3855608433592,4.36232340660676,1.54224387833161
353,3.44862412936354,107.131509040407,108.47887166485,99.1019561773959,37.4494722261044,21.8446515205624,214.685079613696,4.41834676054418,274.554640276815,1.42828099275201,71.0048296079971,15.4258387335353,1.78034387254595,37.3384340471733,4.43570424754166,3.17637417058049
366,4.18027081264853,101.823221012946,97.0955953087672,91.5874704039921,33.0180892687105,40.7670780099016,124.07139814054,4.76034108247517,197.029914982897,2.49794305997884,6.82931936334904,16.4605506768879,2.33965996260485,42.3032185879023,6.42429783179663,1.91352782686099
37,2.48163255137007,106.352149412448,103.572139178656,96.6481041138572,33.6840303077254,33.4400046823664,165.501939734533,5.20811753417478,245.411520337184,1.95860754533591,93.935269110867,17.8553752019171,1.15744816244542,36.9738544781286,5.59323485691333,2.78547118331391
378,3.84868407036783,104.686067308249,104.534138631459,96.4799425126319,39.4337315021461,26.3165739866982,122.738023247169,3.46484556710732,263.308393575126,3.13389211026076,98.8744646285098,17.8237985276498,1.3016013015973,27.8294974214296,3.05460673028947,2.05263721903572
40,3.60265027863633,103.777848866262,101.49222365922,93.5779718861189,24.8327905494483,43.175838293731,132.052332840488,4.74730423726903,217.165328378589,2.37163535435257,59.080606920495,17.8821723206542,1.50817623457199,36.6022985937312,4.38434859204065,1.83334883726908
405,1.19941733220448,106.039519799549,104.988227390931,96.873600390692,29.8458001161762,43.8227850116953,163.805762503478,6.85290515054649,270.444868518594,1.15087576021458,90.1033254823389,18.5216388391886,1.08439372743096,40.3357564585747,5.99500341749562,3.00764439648057
409,2.03979349946209,105.297989059073,101.22422907659,93.7056429987896,37.8908501920888,29.7304625223821,119.473541242852,3.49135758414887,294.680037064045,1.92058202693032,75.0788424799938,18.3353382719425,1.11436168859178,26.1858361917085,2.93830542918042,2.20726672249006
410,1.13020517010099,104.631573975001,103.550667490931,94.8176567731818,35.9690553333386,48.2966471552185,154.441693491199,7.05800223659637,289.318823846243,1.90869998096088,49.1710603655213,17.1101132154679,1.04812330900263,37.3029005472859,5.06050951931761,2.78467213659254
424,0.588800970270331,107.576706057957,105.355938641072,104.968122141432,34.7865857044218,24.6862013932751,149.418826137379,3.73673513866633,273.596871466363,2.00909507769713,96.5990465905977,16.1635779557663,0.815902037134109,30.2880170264201,3.78935881265372,2.48208247836297
428,2.47401401777515,106.726370576038,106.179465380406,97.2532113171647,31.9763724602601,23.0603200738736,151.704214412789,3.834555291936,258.438565620841,1.31859958338285,94.8503933381154,13.6108431577554,1.27578361221408,27.8680915079397,3.41890514014611,2.36934218094099
43,4.04702161492649,108.465572282121,105.837632527314,97.7524106201713,28.5394017184332,22.8583266730695,118.042381164183,3.0904669094797,259.181468754216,1.03730679002094,75.6583363538644,16.6280902806951,0.880158655193354,28.9321467867826,2.81048720049963,1.79116020460863
435,0.23079841599741,107.663470451102,106.883590872191,97.3074081913476,37.8653362626533,29.0748652059238,148.995292968265,4.22818911776333,279.20093343333,0.639721084288405,94.8008816615862,18.0172848096577,1.0496325740748,28.1574839274495,3.60976393619861,2.68345151343187
440,2.38657449042143,99.9050263123378,99.3500312332162,92.8310542425471,25.3936617709174,29.4500123090918,163.555523901599,4.54058455020015,265.856403441611,2.08814970055979,62.4966622493899,17.3039050918381,1.24165851110988,39.7399729725847,5.97597667958242,2.76057601612388
445,3.04764704871842,108.308499206819,113.389748213932,101.433632225652,27.0584185214573,64.8636272214475,161.019615557253,9.32255736294849,287.383299452322,2.10977614560699,60.6139404778462,17.234753114762,1.18037705407147,32.8141698923074,4.24023298933391,2.77260570553991
447,3.52000690844939,107.022960237619,104.778777069391,96.8104622756766,45.7373073477019,19.6650966328886,231.623545887806,4.61516906824004,273.265278125532,1.91322836980107,87.902417810305,13.8112910302801,1.31727186337976,32.6670505135237,4.08862945682922,2.97035289903419
45,2.63956293190202,107.087183533035,100.754588640331,94.1971006308862,21.4723969305141,23.1528998711738,232.293513777489,5.45743253162963,247.922717200867,2.90321580458992,77.3116646436478,16.7930171755523,0.771595887300004,33.7249522704116,4.69767086331071,3.72253405650958
457,0.845615484545441,108.088701068661,108.186581992906,97.5063142646128,33.983489825782,34.6831967275124,217.780837738899,6.66728091121141,275.273290311539,0.856170680822242,85.5186122537717,18.2108583024757,1.01724470828176,33.4711759322989,4.70818099455242,3.5740004382696
46,3.01051383104985,114.100850716834,114.2698680136,107.450021163352,20.2140469609926,24.8553213908332,134.231320169883,2.97557432817086,247.231413817859,2.10012533879599,87.6883168881995,13.7393545865341,1.27097470599943,31.3336591348931,3.69439440084071,1.52206645731811
462,2.72880550690679,104.183393759787,103.496556108735,95.9701974180443,32.1656683239474,41.5835466343613,204.431758133193,7.71639729609523,277.75835150299,2.91467518920614,39.3943024228279,17.3636026749441,1.28617406158195,32.195486742012,3.69250280951009,3.51214499470815
465,0.213842221223094,109.466104868302,107.071733370059,97.9036004384456,32.8203518997564,37.2484734636435,126.766275738231,4.8398346719837,289.339404723547,2.39630045139129,94.9740634853107,17.6017269052958,1.45360701140682,35.8575998117773,4.6210325232895,2.26680738905847
468,3.63173558871666,101.167861397263,100.144057372181,93.4763153669447,43.6054207182019,43.9719429773991,105.527209393067,4.23039340456634,196.564193055471,2.60649991457721,71.9022130769836,19.9778327087529,1.07983358510556,41.0340284625067,6.25954499942412,1.93069527635715
472,3.60459244742947,104.895721889712,103.867330654738,96.0227810699327,47.9745714387065,47.1121113354279,135.61231661347,5.66499325734867,245.758635607299,2.10126994774489,79.4218836160956,18.1833640777393,1.26811162591356,36.1474429987428,4.411534817106,2.2790743352418
473,0.149386942805051,104.493226520484,100.361068210651,92.4775332583232,30.1603548368209,20.537552029228,239.956537547417,5.69317547818297,238.719275094323,1.38079140632776,49.672203655696,14.7690668392072,0.67509793304623,34.7449502145502,5.02821940214976,3.47843805949851
483,1.98820225234821,103.374834741986,96.2005233873174,89.2259943202726,21.2791476675769,24.5385993889168,133.555313776429,3.47023611338894,208.95198749968,2.51323042101964,30.0077252884872,15.2345169458345,1.31290931845856,34.7600137103226,5.13723510869903,2.12546722106397
488,3.18423830910564,110.129063297176,106.445496892828,98.7963150224391,26.4979423695386,26.8164218030509,171.390068500268,4.78626796583496,239.372473918864,2.10633021576217,59.3318199114905,14.5064470571442,1.20324568776211,33.3990250999694,4.5714108181484,2.46161242735029
489,0.753645663346487,107.386299024497,102.79466813942,95.8760918527641,42.9503914166943,37.5946607190329,173.485691201799,6.04167749244891,210.749220510483,2.34269965680867,62.4728728790102,15.7872537247098,1.30988047187622,41.9202252077311,6.03123606277375,2.46943219892714
49,2.23609332448919,104.713436917324,103.917672313047,96.8749899491951,30.2627057633868,36.3030756993259,136.55457837679,4.87780310353704,251.551215398464,3.14579448312815,66.1350197383258,18.1172097559698,0.764958136537618,42.4585681453034,6.23068752246114,2.32795202166755
491,2.71103643065633,108.111721724031,103.024056902094,96.4678132335403,28.4315218260271,32.7870267383503,180.984841562331,6.1338855089175,271.817417944126,2.65970974613471,96.5389520497538,18.1625802945983,1.15101541697865,34.6763023365096,5.00676168931088,3.42647121786585
5,0.183859807136338,103.338735509475,104.447818847324,95.8029078127396,29.5862053308139,25.0240645721185,205.120823490348,4.38548381712237,210.95787627455,2.26123965325082,86.177402399668,14.4054180412983,1.44611373277932,28.434944085373,3.8696246891766,2.77732570435883
50,0.864820440759699,102.186273636709,99.6519377868271,93.7420976727014,48.549101443918,34.0476846840198,249.160518225788,8.52134814022293,268.643910934054,2.33958216548784,42.7891546016771,19.1319249597314,1.77055476814663,39.7704540013064,4.58296839364973,4.46165927817376
508,2.45877575829004,101.453678033036,96.0926855483811,92.6372456344976,46.3156022042904,42.9380323092398,181.179670458433,7.57668573158261,248.922210030601,2.50703432595167,38.7616786690462,17.8939765567206,1.33764767735359,33.240227808918,4.46663415219556,3.03380582632969
51,2.32556991878163,106.354651031918,102.337199193618,95.6415818894178,18.3590762262566,11.3036995825,310.666008757909,4.14057676157946,236.512972594159,1.2410164725843,75.2913093024694,13.9336946371975,0.954438655134612,30.3438892137335,3.33441016930857,4.13208064190142
515,3.65375028303615,100.572174242388,98.9740382549009,92.0006567430119,55.4292914431575,42.3333354458096,197.835749837935,8.32662346200051,269.684528335509,2.52659249169334,62.0062799105655,18.5937941017972,1.3629418561025,35.9791050590158,3.95903113298903,3.64035940832366
52,3.17094766236944,102.138466484137,100.133038648086,92.1743935554044,28.0620701966278,12.1197603745018,146.18133763848,1.47704236128867,204.129470395336,1.97907228071626,34.9967488160739,10.6077384468862,1.13748523702885,21.4346672621385,2.07954757002633,1.28052376109846
522,2.7358056446843,104.138765625322,97.6117569294079,92.3003981193578,33.7566604696992,26.7556055129884,189.269458280828,4.5909203355185,277.135291482985,3.07770717958857,69.408005456836,18.9021910865584,1.61510465653657,32.9336716915434,4.3999516545193,3.31436761106396
526,3.846804929606,107.136384738194,103.93887886672,99.4699077443309,23.7403900884186,31.0449368939629,213.264155811397,6.61543940037415,258.774412854024,2.10978540229569,67.6541065094617,16.8852420964764,2.25788744396734,30.3416044865133,3.62625863882302,3.29775704476583
533,3.54748054687691,103.498078659514,99.8613954559261,93.676530334404,34.074063349112,42.0959784124288,121.122091766679,4.67733958070689,226.531447192489,3.6443439355219,64.6901466927795,18.8985943785198,0.993384558566332,34.8829126379566,4.30886517406078,2.18509131409433
543,4.12874205449393,105.682095084203,101.143430248235,96.4010960624162,46.1384924227501,50.9336942587878,107.234522761942,5.36590440365324,222.04021819964,1.72812668507277,75.9949285908127,19.0229887046289,1.24113661014679,37.6130629570624,4.3232742202275,1.92558704176953
546,2.38943430112571,110.139471667542,107.067109810458,98.5263292084272,30.380114200781,50.4345790615276,151.069296957193,7.25311339606081,290.835515031549,3.10497762206101,50.0384005032156,18.4733357640747,1.77480657463948,34.8557205919681,4.5925203070031,2.71522827613888
548,0.237998167799664,104.05734304329,99.634199562723,92.3868945652867,52.4394907292315,32.0123448032368,230.491141662147,6.97277783508018,293.598925631824,2.7311670468131,26.8624944936739,18.6435609044823,1.38120533387944,32.5369268621887,4.19312302324214,4.30758698974443
549,0.355658738011187,105.237000131585,100.346588886799,95.6692854583911,26.823592121266,35.3986893250364,163.202955903422,6.59742469818815,239.445845681549,3.01936292169693,50.0252865410441,16.5154834301672,1.20536149428556,39.4755202403569,5.21324809183292,2.70576717142998
55,0.458779322946316,105.135791075573,101.240139157058,94.6772874929833,29.6494951180064,64.1910105372674,139.077371417339,7.80488679555021,276.571999885378,2.6378391592223,81.6998997017831,17.5882262162719,1.34825857431809,42.3820402791063,5.73904016653195,2.2787128408227
56,0.425879468483472,103.699519377386,101.161125799246,95.2849826750343,34.8449610800439,37.0129884102958,141.237238038958,4.88687236625043,262.09925157021,1.32767510976159,82.0053671382921,17.8861563819947,1.03911014580011,30.5647919103603,3.59857060947728,2.51274240669837
560,3.25262896818665,103.962368346993,97.5082144635399,92.2104005779347,43.8637738412429,28.3099069671331,267.730131095163,7.25398171358134,255.3300112565,4.19858170615005,51.8025000117928,15.9295222449355,1.02855561658213,37.9554699186833,4.87219551270258,4.23308913183859
562,2.63208523294734,101.991547508215,99.5138989018724,91.8277448886863,48.6814959192572,49.7892791430809,170.15379361589,8.02537942480075,279.007893370646,2.26740292741481,73.5799228106486,19.3712539684771,1.30087748825904,36.8403744988174,4.91853005040858,3.26825414753415
564,1.36508626618799,106.294516698597,105.378392661685,97.0002317859266,32.8799541989027,24.3522624844843,196.753765416778,4.322442470965,258.287895418244,2.03415829205311,67.7196516015634,15.5798505134222,0.704906305744418,39.9867215595172,5.74043624191649,2.70591576875586
565,3.86388117162957,105.542640973556,104.980559428533,95.7185240415372,30.9068298530879,27.6157395963945,143.160643931429,4.2148094174659,213.282731548517,2.42223684840311,56.8609501569871,15.2993123494896,1.44062539060332,36.4607041331558,5.45603464365606,2.36233135811311
567,3.25243400639825,108.732893827464,106.335203440179,98.2249487733842,36.9408065241949,32.0853473165374,195.549063687289,5.91632660261057,276.004597292276,1.6046250490897,35.8436000626444,18.9586832661754,1.26668469927114,30.8993543713687,3.9323770526147,3.45309384398942
57,3.75387806183791,105.957591550404,104.598755233002,97.1593914919715,45.0577403338122,46.5279472994958,169.231553991199,7.5360223331013,257.297372377065,3.79782225040951,65.7715779815224,18.6753822957045,1.58139749320014,31.5930005625854,3.72805211675689,3.01871334203649
570,2.12764247121318,112.527035085161,114.552037708023,109.049627020704,34.6214008845416,52.0493008228058,102.074760159084,4.62575808485496,252.758179473052,1.82563568843457,90.198258435723,15.571198133099,1.19537365792461,33.6782901146332,3.68448719860831,1.3938638642492
575,2.5261127763947,102.537478492321,94.1344774615296,88.3019875144974,43.1951299908848,33.1092156523573,172.603950731164,5.45590911924732,225.893396221573,1.45008417254396,24.8721185230862,18.2893790355747,1.06109176770283,30.668470568627,2.78852845373902,2.94791000174924
577,0.429255497912839,104.721415618241,98.398898609946,93.4156738236837,41.5502732422496,25.9541786975515,226.598821736859,5.99359074908076,258.985735861531,2.24167594746856,87.0203057873041,17.3330811927829,1.15539254725428,33.740765849978,3.78827513010296,3.45177148415441
58,0.766961269082841,111.845689904443,107.070942328135,99.2679516233481,13.6158036387457,15.0521129818117,157.754036570652,2.1613989348321,244.424424071163,2.30953362760287,81.5194323180404,13.7994330773924,1.34712708405633,34.9719014392369,4.61339961982841,1.89479937961963
582,0.128450907435557,106.49661454352,103.628455996924,95.9135386495033,22.1317902596146,25.1160706720043,129.628941126641,3.16105488299734,252.603374241625,4.51147436977667,97.8676671766888,16.1538807762488,1.2633643476245,42.2726582951809,6.67762163024121,2.05386525132104
584,3.25638722582004,105.443121063146,105.638850122364,98.0130440749403,36.5746487243852,36.2079541594538,203.508000013967,7.07010310065334,244.886426139543,2.4192200087632,79.6231070907581,16.5259925248388,1.31234578786661,40.3673407245966,5.69637280021581,3.19408080495883
587,1.88057298278435,105.584121542676,102.797672127559,93.3277116379716,26.6432340130911,17.1907384213306,228.076313933064,3.67892603910657,260.2784098929,0.226212300238926,63.8408958034151,15.6684051718376,0.751126309158576,38.9515665485559,5.66526778073377,3.51167089716489
592,3.8236309927362,106.969655644081,102.58260180783,95.768624211848,21.033164705099,16.9615383205563,260.765037971335,4.82599077601815,233.850908246279,2.1163664094726,52.5049555816155,16.5103449952844,1.22972447106831,35.856982090012,5.51483287188453,3.76045199381525
6,2.81591372195242,104.895277809791,105.951190105976,98.6813324517535,33.0180365500762,20.3827336188732,183.630680921397,3.68780232536317,232.172514611178,2.11617903819044,48.455012085338,12.933416730208,1.72585743618103,30.2214120524286,3.82336559541684,2.1815458886714
601,3.87342734158087,104.630457163595,102.329885065065,94.0874525361662,43.9601196821704,30.0759816998158,155.763866736977,4.16800113479327,215.274316510283,2.13298908544969,16.7248082209605,15.6677851340071,1.19670091043483,35.4523449441651,4.85528116096139,2.22748679739211
603,2.40736869191655,102.724998120484,101.936883574603,94.7753071570973,36.3591462229778,26.8360644311351,135.143729517658,3.19308517241892,202.682889216762,1.9519549228319,7.08618889897458,16.4893453613421,1.97956785590181,29.2540897337095,3.76615478518665,2.16974693311297
61,0.284222607508472,103.54178670034,100.304124861931,95.4556076803325,40.0387363348633,45.3631207316098,136.256029280393,5.98048625188585,250.358515870134,3.14834082733022,99.3143559616794,18.7413875708233,1.41928573854461,40.3783911677588,4.76734140627343,2.46067691606601
